notes,countryPublicId,operation_type,contact_phone,isArchived,timezone,approach_channel_depth,latitude,terminalComplexPublicId,description,terminal_type_public_id,isActive,countryId,operator,contact_email,legacyCountryCode,pilotage_required,capacity_mtpa,number_of_tanks,sitePublicId,archivedReason,longitude,website,storage_capacity,loading_rate,formsNotes,tugs_available,productTypeRefPublicId,archivedAt,productTypeRefId,port,legacyCountryName,tenantId,name,procedureNotes,siteId,terminal_type_id,terminalComplexId,publicId,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","64ba6de8-cced-4f51-9583-258a998bb81b","Import","+962 32047170","false","UTC+2","","29.3752527","","","","true","6953a8d314d9fb17da981854","","ahmad.raziq@stsmarinesolutions.com","","false","","","","","34.9635687","www.adc.jo/project_details.aspx?pro_id=1134","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Al-Sheikh Sabah","Jordan","default-tenant","Aqaba FSRU (Al-Sheikh Sabah)","","","FSRU","","430f4cfd-c4c5-4960-ad8a-49e29fe0430e","Operational","697b3beb704acf2a3aef534c","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","33.2707","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","131.7077","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Oita","Japan","default-tenant","Oita LNG","","","LNG","","886ceb8e-e487-4a6c-b6e7-a791c26a15bd","Operational","697b3beb704acf2a3aef534d","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","0","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","0","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Ishikari","Japan","default-tenant","Ishikari LNG","","","LNG","","8971e39a-7503-4694-b49e-be8544d8eada","Operational","697b3beb704acf2a3aef534e","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","37.2053496","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","138.2770886","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Naoetsu","Japan","default-tenant","Naoetsu LNG","","","LNG","","1d92ddc7-d009-4b8e-bcc5-95196464aa8a","Operational","697b3beb704acf2a3aef534f","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","35.467955","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","139.972393","www.jera.co.jp/en/corporate/business/thermal-power/list/sodegaura","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Sodegaura","Japan","default-tenant","Sodegaura LNG","","","LNG","","8f3735ea-b250-4d7d-bf02-04c8ac920f65","Operational","697b3beb704acf2a3aef5350","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f84447ae-1b75-40aa-94b2-e8f270612276","","","false","UTC+3","","25.9339","","","","true","6953a8d314d9fb17da98189c","Qatargas","","","false","77","","","","51.5361","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Ras Laffan","Qatar","default-tenant","Qatargas LNG","","","","","65270bbf-68d7-4647-bfd2-16b0dd4aa757","Operational","697b3beb704acf2a3aef5351","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","8af17567-8c26-404e-b37a-b7aeb82b93e0","Export","","false","UTC+2","","35.80452","","Details of description","","true","6953a8d314d9fb17da981822","","","","false","","","","","-0.24097","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Bethioua","Algeria","default-tenant","Arzew (Bethioua)","","","LNG","","cb485474-261d-4d88-9269-740a157c7bd6","Operational","697b3beb704acf2a3aef5352","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440002","","","false","UTC-6","","29.7365","","","","true","6953a6fd33c70a0c53172813","Cheniere Energy","marine@cheniere.com","","false","30","","","","-93.8558","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Cameron Parish","United States","default-tenant","Sabine Pass LNG","","","","","7ece1a99-d71b-40b9-ad36-98f9fb38372d","Operational","697b3beb704acf2a3aef5353","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","35.01","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","136.697007","www.jera.co.jp/en/corporate/business/thermal-power/list/kawagoe","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Kawagoe","Japan","default-tenant","Kawagoe","","","LNG","","66a98912-260c-4f2d-aa52-4ecfc77bc88b","Operational","697b3beb704acf2a3aef5354","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","ffb0c037-ea3a-47e0-b828-365dd525953b","","","false","UTC+1","","41.3518","","","","true","6953a8d314d9fb17da981827","Enagas","","","false","17","","","","2.1685","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Barcelona","Spain","default-tenant","Barcelona LNG","","","","","45532bc3-10f6-4aab-923f-9b85e807e2c7","Operational","697b3beb704acf2a3aef5355","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","c6445704-f9e8-4945-90d1-aad97db5ddf7","Export","","false","UTC+1","","-6.11957","","","","true","6953a8d314d9fb17da9817e4","","","","false","","","","","12.33596","www.angolalng.com/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Angola","Angola","default-tenant","Angola LNG","","","LNG","","d12932d3-d32d-46e3-a2b5-0d32b664fcdb","Operational","697b3beb704acf2a3aef5356","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","5987c727-5b4d-41e3-b486-bbf9f92f4ea8","Import","+1 8328137100","false","UTC-3","","-38.78753461","","","","true","6953a8d314d9fb17da9817ea","","","","false","","","","","-62.28955445","www.excelerateenergy.com/capabilities/fsru/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Bahia Blanca ()","Argentina","default-tenant","Bahia Blanca LNG Terminal (FSRU)","","","FSRU","","ad8f63c1-b818-4783-826a-862c50ff0542","Operational","697b3beb704acf2a3aef5357","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","34.536626","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","135.40147","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Senboku II","Japan","default-tenant","Senboku II","","","LNG","","5896dd31-9123-4f37-bae2-80df2d029baa","Operational","697b3beb704acf2a3aef5358","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440003","Import","","false","UTC+0","","51.6989","","","","true","6953a6fd33c70a0c53172814","Qatar Petroleum","ops@southhook.com","","false","21","","","","-5.0462","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Milford Haven","United Kingdom","default-tenant","South Hook LNG","j","","","","f390f4d1-2434-4489-ac05-11bcc73b06c5","Operational","697b3beb704acf2a3aef5359","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","37.99625","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","139.2373","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Nihonkai","Japan","default-tenant","Niigata (Nihonkai) LNG","","","LNG","","0019dbcf-768f-4320-a3ff-763390903623","Operational","697b3beb704acf2a3aef535a","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4e54e20b-db92-4bd3-8b8e-5a2ba4084d7d","","","false","UTC+9","","37.4505","","","","true","6953a8d314d9fb17da98185c","KOGAS","","","false","18","","","","126.5986","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Incheon","South Korea","default-tenant","Incheon LNG Terminal","","","","","d455e47d-0f1a-4d7a-8b6d-edc2984ed1df","Operational","697b3beb704acf2a3aef535b","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","33.950745","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","132.12518","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Yanai","Japan","default-tenant","Yanai","","","LNG","","ca3f2775-9dd5-4765-a598-b3ba98e51aab","Operational","697b3beb704acf2a3aef535c","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","550e8400-e29b-41d4-a716-446655440004","","+31 (0)181 799 000","false","UTC+2","","51.8856","","Details of description","","true","6953a6fd33c70a0c53172815","Gate Terminal B.V.","operations@gateterminal.nl","","false","12","","","","4.2956","https://www.gateterminal.com/en/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Rotterdam","Netherlands","default-tenant","Gate Terminal","","","LNG","","7a06536b-aea1-45fd-9098-4b9a04770a49","Operational","697b3beb704acf2a3aef535d","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","34.49945","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","133.73324","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Mizushima","Japan","default-tenant","Mizushima LNG","","","LNG","","3858ad04-af7e-452d-a714-3bc39e70709e","Operational","697b3beb704acf2a3aef535e","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","5987c727-5b4d-41e3-b486-bbf9f92f4ea8","Import","","false","UTC-3","","-34.333333","","","","true","6953a8d314d9fb17da9817ea","","","","false","","","","","-58.816667","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Escobar ()","Argentina","default-tenant","Escobar LNG Terminal (FSRU)","","","FSRU","","ce6b5cc4-59b3-4bb0-b55c-c07ea06fb246","Operational","697b3beb704acf2a3aef535f","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","38.27678","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","141.0393","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Shin Sendai","Japan","default-tenant","Shin Sendai","","","LNG","","f2ccad22-2bc3-4694-8af2-aaa161fa9d97","Operational","697b3beb704acf2a3aef5360","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","35.40423","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","139.6285","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Negishi","Japan","default-tenant","Negishi LNG","","","LNG","","c6186422-83e2-497e-b3ca-64e0e477db86","Operational","697b3beb704acf2a3aef5361","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","fca42bae-fc14-4006-9ca7-84092c58bc90","Import","+370 46 391772","false","UTC+2","","55.66451","","","","true","6953a8d314d9fb17da981866","","","","false","","","","","21.13762","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Klaipeda","Lithuania","default-tenant","Klaipeda (FSRU)","","","FSRU","","32a5cb8b-8a91-4b7f-affa-4df9fce56300","Operational","697b3beb704acf2a3aef5362","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","35.493545","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","139.739692","www.tokyo-gas.co.jp/index.html","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Ohgishima","Japan","default-tenant","Ohgishima LNG","","","LNG","","7b42194d-2f96-4858-b561-fc63d18d72e9","Operational","697b3beb704acf2a3aef5363","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"test","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","36.4842787","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","140.618882","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Hitachi","Japan","default-tenant","Hitachi","","","LNG","","d5eb5b7f-6bb2-465e-a742-7dbf1109a3d6","Operational","697b3beb704acf2a3aef5364","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","+81 543673511","false","UTC+9","","35.0274","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","138.4978","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Sodeshi","Japan","default-tenant","Shimizu LNG (Sodeshi)","","","LNG","","3dd8adb2-a51f-43ca-a976-f583d7de47b4","Operational","697b3beb704acf2a3aef5365","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","1c18f788-d487-470b-900d-7821fde17d1c","Export","+60 86507 119","false","UTC+8","","3.28238","","","","true","6953a8d314d9fb17da98187f","","","","false","","","","","113.083","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Bintulu MLNG","Malaysia","default-tenant","Bintulu MLNG","","","LNG","","b515fcd9-bd07-42e6-b6ef-3de302be85fc","Operational","697b3beb704acf2a3aef5366","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","69ba5578-75ac-4bf8-8fa2-3fe3d770fb53","Import","","false","UTC+3","","29.07137","","","","true","6953a8d314d9fb17da98185d","Kuwait National Petroleum Co","","","false","3.8","","","","48.16055","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Al-Ahmadi","Kuwait","default-tenant","Mina Al-Ahmadi","","","LNG","","a4cf9d6a-fb6d-4ebb-9d58-0fa033ee1ec7","Operational","697b3beb704acf2a3aef5367","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","8.17E+11","false","UTC+9","","34.57142","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","135.414","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Sakai","Japan","default-tenant","Sakai LNG","","","LNG","","4f0238cb-d044-404b-ac87-c95694da8d92","Operational","697b3beb704acf2a3aef5368","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","22.953596","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","113.556552","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Dongguan","China","default-tenant","Dongguan LNG","","","LNG","","481af50e-668f-4645-8466-ef2673da5aee","Operational","697b3beb704acf2a3aef5369","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","c86b763b-8893-4b4d-8c24-5444ed9af411","Import","","false","UTC+1","","44.07428","","","","true","6953a8d314d9fb17da981851","","","","false","","","","","9.83087","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Panigaglia","Italy","default-tenant","Panigaglia","","","LNG","","5ef97498-0f23-40fc-8985-7fb311e478af","Operational","697b3beb704acf2a3aef536a","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","8f6610aa-a395-4935-a180-4b09d2916fe1","Import","+91 2641 257249","false","UTC+5","","21.6746","","","","true","6953a8d314d9fb17da98184a","","","","false","","","","","72.536","www.petronetlng.in/dahej-terminal","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Dahej","India","default-tenant","Dahej","","","LNG","","48e80f0f-b203-450b-8257-7886552d2faa","Operational","697b3beb704acf2a3aef536b","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","25.2135","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","118.9983","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Fujian","China","default-tenant","Fujian LNG","","","LNG","","61bbcae2-c4ae-4450-8958-7f750aa8fdff","Operational","697b3beb704acf2a3aef536c","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","34.96826","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","136.82721","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Futtsu","Japan","default-tenant","Futtsu","","","LNG","","df0359e1-aa71-4c5c-93db-8fb25e7b8b13","Operational","697b3beb704acf2a3aef536d","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","57f96ab8-8771-4ad3-b4cc-b1ffd20a4903","Export","","false","UTC+2","","31.349","","","","true","6953a8d314d9fb17da981824","","","","false","","","","","30.31864","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Idku","Egypt","default-tenant","Idku","","","LNG","","0df47c06-fa0f-4f34-a86b-cd7a8f5a165c","Operational","697b3beb704acf2a3aef536e","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","22.934479","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","116.371427","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Yuedong","China","default-tenant","Yuedong","","","LNG","","d9104127-8553-4e93-b87c-9146233f649c","Operational","697b3beb704acf2a3aef536f","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","b9b4e1da-ba8f-467b-bdb9-77a2fc0a1869","Import","","false","UTC+7","","-5.992909","","","","true","6953a8d314d9fb17da981848","","","","false","","","","","106.818714","www.nusantararegas.com/fsrt/eng","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Nusantara","Indonesia","default-tenant","Nusantara FSRU","","","FSRU","","0fc244bd-c656-497f-aeb5-9d6322fad7ab","Operational","697b3beb704acf2a3aef5370","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","34.763278","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","134.693215","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Himeji","Japan","default-tenant","Himeji","","","LNG","","79fe6166-7ea4-4255-880e-518bbfcc1425","Operational","697b3beb704acf2a3aef5371","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","c86b763b-8893-4b4d-8c24-5444ed9af411","Import","","false","UTC+1","","45.091667","","","","true","6953a8d314d9fb17da981851","","","","false","","","","","12.586111","www.adriaticlng.it/en","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Adriatic","Italy","default-tenant","Adriatic LNG","","","LNG","","4829275d-d689-48c2-a104-a711f3465163","Operational","697b3beb704acf2a3aef5372","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","31.293674","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","121.707193","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Shanghai","China","default-tenant","Wuhaogou LNG (Shanghai)","","","LNG","","7f117f87-cf17-496f-9812-c6b3fabe0926","Operational","697b3beb704acf2a3aef5373","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","38.93219004","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","117.8761542","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Tianjin","China","default-tenant","Tianjin LNG (FSRU)","","","FSRU","","b9173046-2817-4f25-9653-c7600c50a5fb","Operational","697b3beb704acf2a3aef5374","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","0beb2573-01b7-4cc4-9421-12d57b716321","Import","+33 2 40 17 53 00","false","UTC+1","","47.30296","","","","true","6953a8d314d9fb17da98182d","","","","false","","","","","-2.14278","www.elengy.com/en/our-locations/terminal-montoir-bretagne","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Montoir-de-Bretagne","France","default-tenant","Montoir-de-Bretagne","","","LNG","","77d1e05b-bc51-4c9e-801f-eff4d9ca0528","Operational","697b3beb704acf2a3aef5375","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","b9b4e1da-ba8f-467b-bdb9-77a2fc0a1869","Import","","false","UTC+7","","-5.45","","","","true","6953a8d314d9fb17da981848","","","","false","","","","","105.94","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Lampung","Indonesia","default-tenant","Lampung FSRU","","","FSRU","","dc33b9ba-68e2-4c4c-932f-c5ee5c36e774","Operational","697b3beb704acf2a3aef5376","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","4c3fea2c-609e-4cda-b778-f64db14a34e3","Import","","false","UTC+9","","35.493545","","","","true","6953a8d314d9fb17da981855","","","","false","","","","","139.739692","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Higashi Ohgishima","Japan","default-tenant","Higashi Ohgishima LNG","","","LNG","","e00a13a0-2be8-4742-b01e-1bee9ad87666","Operational","697b3beb704acf2a3aef5377","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","30.100617","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","122.282508","www.enn-ng.com/en/","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Zhoushan","China","default-tenant","Zhoushan","","","LNG","","7ca88389-321b-4aec-8b6c-511d47a68b11","Operational","697b3beb704acf2a3aef5378","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","35.58624","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","119.759685","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Qidong","China","default-tenant","Qidong LNG","","","LNG","","a0d34200-526e-4d00-9b12-4fb815569424","Operational","697b3beb704acf2a3aef5379","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
"","f17b3cff-4d1c-4f12-b71f-e592a25533ea","Import","","false","UTC+8","","30.60437","","","","true","6953a8d314d9fb17da98180d","","","","false","","","","","122.10244","","","","","false","4a7daa89-ff50-4138-871c-e714924e1cc6","","695d8e3cb5307c17c017c81c","Yangshan","China","default-tenant","Shanghai LNG (Yangshan)","","","LNG","","30e8cd72-6c75-450d-94e2-90cf2e9a12eb","Operational","697b3beb704acf2a3aef537a","2026-01-29T10:52:27.867000","2026-01-29T10:52:27.867000","697b18d70b1739675ee7f599","veselin@tidisolutions.rs","false"
